MPI Processes,Nodes,Processes per Node,OpenMP Threads per process,Floating Point Ops,Distribution Time,SpMV Time,Total Time, ,Best Distribution Time,Best SpMV Time,Best Total Time,Best GFlops,,Worst Distribution Time,Worst SpMV Time,Worst Total Time,Worst GFlops, ,Avg Distribution Time,Avg SpMV Time,Avg Total Time,Avg GFlops
MPI Processes,Nodes,Processes per Node,OpenMP Threads per process,Floating Point Ops,Distribution Time,SpMV Time,Total Time, ,Best Distribution Time,Best SpMV Time,Best Total Time,Best GFlops,,Worst Distribution Time,Worst SpMV Time,Worst Total Time,Worst GFlops, ,Avg Distribution Time,Avg SpMV Time,Avg Total Time,Avg GFlops
64, ,1,6,14393817,13.6498,0.004676,16.1456, ,13.6498,0.004676,16.1456,6.155992, ,14.5002,0.01293,17.0821,2.226422, ,13.90221,0.00662,16.430163,4.348597
 , , , , ,13.656,0.004683,16.1461, , , , , , , , , , , , , , ,
 , , , , ,13.6626,0.004687,16.1585, , , , , , , , , , , , , , ,
 , , , , ,13.6643,0.004688,16.1688, , , , , , , , , , , , , , ,
 , , , , ,13.6695,0.004688,16.1784, , , , , , , , , , , , , , ,
 , , , , ,13.6873,0.004689,16.2037, , , , , , , , , , , , , , ,
 , , , , ,13.6911,0.004689,16.2079, , , , , , , , , , , , , , ,
 , , , , ,13.6979,0.004696,16.2213, , , , , , , , , , , , , , ,
 , , , , ,13.7013,0.004705,16.2406, , , , , , , , , , , , , , ,
 , , , , ,13.7105,0.004708,16.2426, , , , , , , , , , , , , , ,
 , , , , ,13.7133,0.004709,16.2694, , , , , , , , , , , , , , ,
 , , , , ,13.714,0.004709,16.2788, , , , , , , , , , , , , , ,
 , , , , ,13.7142,0.004712,16.2865, , , , , , , , , , , , , , ,
 , , , , ,13.7551,0.004717,16.2976, , , , , , , , , , , , , , ,
 , , , , ,13.7592,0.004718,16.298, , , , , , , , , , , , , , ,
 , , , , ,13.7692,0.00472,16.2993, , , , , , , , , , , , , , ,
 , , , , ,13.7726,0.00472,16.3028, , , , , , , , , , , , , , ,
 , , , , ,13.8072,0.004722,16.3182, , , , , , , , , , , , , , ,
 , , , , ,13.8091,0.004724,16.3201, , , , , , , , , , , , , , ,
 , , , , ,13.8144,0.004729,16.3473, , , , , , , , , , , , , , ,
 , , , , ,13.8216,0.004739,16.3525, , , , , , , , , , , , , , ,
 , , , , ,13.8225,0.004741,16.3705, , , , , , , , , , , , , , ,
 , , , , ,13.8497,0.004753,16.384, , , , , , , , , , , , , , ,
 , , , , ,13.8558,0.00477,16.3843, , , , , , , , , , , , , , ,
 , , , , ,13.8588,0.004837,16.4036, , , , , , , , , , , , , , ,
 , , , , ,13.8923,0.004844,16.4102, , , , , , , , , , , , , , ,
 , , , , ,13.895,0.004962,16.4109, , , , , , , , , , , , , , ,
 , , , , ,13.8951,0.004962,16.4134, , , , , , , , , , , , , , ,
 , , , , ,13.9014,0.005078,16.4354, , , , , , , , , , , , , , ,
 , , , , ,13.9092,0.005133,16.4375, , , , , , , , , , , , , , ,
 , , , , ,13.9107,0.005479,16.4378, , , , , , , , , , , , , , ,
 , , , , ,13.9156,0.006424,16.4384, , , , , , , , , , , , , , ,
 , , , , ,13.918,0.006865,16.4512, , , , , , , , , , , , , , ,
 , , , , ,13.9218,0.007087,16.464, , , , , , , , , , , , , , ,
 , , , , ,13.9446,0.007383,16.4669, , , , , , , , , , , , , , ,
 , , , , ,13.9503,0.007578,16.4924, , , , , , , , , , , , , , ,
 , , , , ,13.9529,0.009071,16.4979, , , , , , , , , , , , , , ,
 , , , , ,13.9624,0.009246,16.4998, , , , , , , , , , , , , , ,
 , , , , ,13.9956,0.009794,16.5373, , , , , , , , , , , , , , ,
 , , , , ,14.007,0.009916,16.5441, , , , , , , , , , , , , , ,
 , , , , ,14.0117,0.009958,16.5505, , , , , , , , , , , , , , ,
 , , , , ,14.0533,0.01003,16.5657, , , , , , , , , , , , , , ,
 , , , , ,14.0949,0.010182,16.6164, , , , , , , , , , , , , , ,
 , , , , ,14.1173,0.010235,16.6464, , , , , , , , , , , , , , ,
 , , , , ,14.1509,0.010256,16.6617, , , , , , , , , , , , , , ,
 , , , , ,14.1912,0.010286,16.7284, , , , , , , , , , , , , , ,
 , , , , ,14.2324,0.010315,16.7707, , , , , , , , , , , , , , ,
 , , , , ,14.3343,0.01037,16.7978, , , , , , , , , , , , , , ,
 , , , , ,14.3368,0.010615,16.87, , , , , , , , , , , , , , ,
 , , , , ,14.3908,0.010689,16.885, , , , , , , , , , , , , , ,
 , , , , ,14.5002,0.01293,17.0821, , , , , , , , , , , , , , ,
 , , , , , , , , , , , , ,,,,,,,,,,
 , , , , , , , , , , , , ,,,,,,,,,,
MPI Processes,Nodes,Processes per Node,OpenMP Threads per process,Floating Point Ops,Distribution Time,SpMV Time,Total Time, ,Best Distribution Time,Best SpMV Time,Best Total Time,Best GFlops,,Worst Distribution Time,Worst SpMV Time,Worst Total Time,Worst GFlops, ,Avg Distribution Time,Avg SpMV Time,Avg Total Time,Avg GFlops
64, ,1,7,14393817,13.6819,0.004594,16.1807, ,13.6819,0.004594,16.1807,6.266505, ,18.6615,0.017666,21.2218,1.629532, ,13.983243,0.006981,16.519351,4.123685
